,age,monthly_revenue,debt_ratio,rated_exposure,serious_delinquencies_in_past_2_years,composite_overdue
34575,71,2501.0,0.0,0.0,0,90
34576,28,2380.0,0.114238,0.0,0,0
34577,53,6250.0,0.444729,3.0,0,0
34578,62,18750.0,0.274119,0.0,0,0
34579,60,6122.0,0.431488,0.0,0,0
34580,61,6513.0,0.423549,1.0,0,0
34581,51,6144.0,0.498942,1.0,0,0
34582,50,8000.0,0.362705,4.0,0,0
34583,33,8035.0,0.369462,2.0,0,0
34584,60,5166.0,2300.0,0.0,0,0
34585,27,2836.0,0.139584,0.0,0,0
34586,81,5166.0,4546.0,0.0,0,30
34587,30,3896.0,0.138312,1.0,0,0
34588,28,3495.0,0.0,0.0,0,0
34589,67,10000.0,0.258174,0.0,0,0
34590,70,5929.0,0.245025,0.0,0,0
34591,33,5900.0,0.132859,0.0,0,0
34592,45,7500.0,0.035595,1.0,0,0
34593,33,5166.0,0.0,0.0,0,30
34594,61,4831.0,0.096026,0.0,0,0
34595,73,4500.0,0.822928,0.0,0,0
34596,58,5000.0,0.009798,1.0,0,0
34597,65,6666.0,0.139343,0.0,0,0
34598,74,5166.0,1634.0,0.0,0,0
34599,67,4077.0,2.529181,0.0,0,0
34600,41,5916.0,0.099037,0.0,0,0
34601,45,5166.0,1363.0,0.0,0,0
34602,59,5166.0,2863.0,0.0,0,0
34603,56,5166.0,1711.0,0.0,0,0
34604,81,5166.0,1.0,0.7896281800391389,0,0
34605,41,9359.0,0.291774,0.0,0,0
34606,36,2800.0,0.063549,0.0,0,90
34607,35,1700.0,0.532628,0.0,0,60
34608,58,7800.0,0.294065,1.0,0,60
34609,61,1834.0,0.082289,0.0,0,0
34610,27,4800.0,0.052906,0.0,0,90
34611,44,14500.0,0.359768,1.0,0,0
34612,44,8150.0,0.075205,3.0,0,0
34613,33,5800.0,0.009998,0.0,0,30
34614,35,1400.0,0.249108,0.0,0,0
34615,65,5166.0,453.0,1.0,0,0
34616,42,2433.0,0.242399,1.0,0,0
34617,57,6915.0,0.376374,2.0,0,0
34619,48,15000.0,0.140457,2.0,0,0
34620,41,4000.0,0.381155,1.0,0,60
34621,47,8395.0,0.342544,0.0,0,0
34622,76,10500.0,0.013713,0.0,0,0
34623,44,4909.0,0.092057,0.0,0,0
34624,43,10000.0,0.206479,0.0,0,30
34625,42,5166.0,1476.0,3.0,0,0
34626,55,5166.0,3527.0,0.0,0,0
34627,59,1.0,869.5,0.0,0,0
34628,34,11708.0,0.243744,0.0,0,0
34629,53,2500.0,0.304678,1.0,0,60
34630,36,2720.0,0.137082,2.0,0,300
34631,72,3500.0,0.185661,0.0,0,0
34632,29,2.0,364.0,0.0,0,0
34633,45,3000.0,0.142286,1.0,0,210
34634,49,15800.0,0.373647,0.0,0,60
34635,53,4985.0,0.120939,0.0,0,0
34636,65,3803.0,0.007361,0.0,0,0
34637,54,5166.0,5599.0,0.0,0,0
34638,52,4700.0,0.380132,0.0,0,0
34639,48,10833.0,0.21811,0.0,0,0
34640,27,1500.0,1.178548,1.0,0,0
34641,30,2400.0,0.0,0.0,0,0
34642,68,2568.0,0.051771,3.0,0,0
34643,52,9066.0,0.234036,3.0,0,60
34644,73,5166.0,1205.0,0.7896281800391389,0,0
34645,30,4500.0,0.154188,0.0,0,90
34646,76,5166.0,2197.0,1.0,0,0
34647,26,764.0,0.730719,0.0,0,0
34648,55,3900.0,0.795693,1.0,0,30
34649,76,8074.0,0.354799,0.0,0,0
34650,76,10432.0,0.282182,0.0,0,0
34651,49,3800.0,0.757695,3.0,0,0
34652,49,6624.0,0.572528,2.0,0,0
34653,58,5166.0,2707.0,2.0,0,0
34654,48,3833.0,0.747001,0.0,0,0
34655,48,7250.0,0.5773,2.0,0,0
34656,90,2555.0,0.001174,0.0,0,30
34657,59,13500.0,0.263462,0.0,0,0
34658,67,17949.0,0.465125,1.0,0,0
34659,63,4600.0,0.673984,1.0,0,30
34660,27,2550.0,0.194042,0.0,0,90
34661,53,5166.0,1551.0,2.0,0,60
34662,40,4694.0,0.546752,1.0,0,0
34663,29,3000.0,0.156614,1.0,0,0
34664,71,3000.0,0.323559,0.0,0,0
34665,46,3500.0,0.468723,2.0,0,30
34666,34,7515.0,0.206626,0.0,0,60
34667,35,5166.0,2324.0,0.0,0,0
34668,52,2286.0,0.090074,0.0,0,0
34669,55,1910.0,2.557823,0.0,0,0
34670,64,5747.0,0.583333,0.0,0,30
34671,53,3350.0,0.946285,2.0,0,0
34672,36,6500.0,0.082449,1.0,0,0
34673,52,5166.0,4242.0,2.0,0,30
34674,43,400.0,1.446384,0.0,0,0
34675,48,5000.0,0.090382,0.0,0,0
34676,41,10895.0,0.450441,1.0,0,0
34677,44,8333.0,0.12107,3.0,0,0
34678,65,16416.0,0.25303,0.0,0,0
34679,45,6700.0,0.878526,3.0,0,0
34680,60,6543.0,0.81357,0.0,0,0
34681,46,5166.0,2162.0,0.0,0,0
34682,47,5166.0,2255.0,0.0,0,0
34683,47,5166.0,1658.0,0.0,0,0
34684,50,2500.0,0.077569,0.0,0,60
34685,48,3903.0,0.129355,0.0,0,0
34686,75,4166.0,0.233981,0.0,0,0
34687,47,7000.0,0.06142,2.0,0,0
34688,85,1000.0,0.005994,0.0,0,0
34689,48,6033.0,0.544581,0.0,0,0
34690,73,2912.0,0.0,0.0,0,0
34691,74,5166.0,1160.0,2.0,0,0
34692,47,2880.0,0.988199,0.0,0,0
34693,63,6000.0,0.005166,0.0,0,0
34694,56,5000.0,0.006799,0.0,0,0
34695,50,4440.0,0.556181,2.0,0,90
34696,26,200.0,0.228856,0.0,0,0
34697,47,5166.0,343.0,0.7896281800391389,0,0
34698,48,5417.0,0.158546,0.0,0,0
34699,67,4584.0,0.027045,0.0,0,0
34700,57,3700.0,0.354769,0.0,0,0
34701,72,5166.0,133.0,0.0,0,0
34702,50,11830.0,0.478573,1.0,0,30
34703,94,5166.0,11.0,0.7896281800391389,0,0
34704,55,3500.0,0.363039,0.0,0,0
34705,65,5166.0,893.0,0.7896281800391389,0,0
34706,83,5166.0,4.0,0.0,0,0
34707,72,9791.0,0.277165,0.0,0,0
34708,61,3400.0,1.184064,0.0,0,0
34709,63,13000.0,0.117837,2.0,0,0
34710,35,1500.0,0.211193,0.0,0,0
34711,35,5000.0,1.681664,0.0,0,30
34712,48,11000.0,0.330515,2.0,0,0
34713,70,15000.0,0.270115,1.0,0,0
34714,77,21023.0,0.074677,0.0,0,0
34715,51,5000.0,0.430914,0.0,0,0
34716,28,5000.0,0.042591,0.0,0,210
34717,80,7789.0,0.000128,0.0,0,0
34718,42,9000.0,0.627708,2.0,0,0
34719,78,4300.0,0.567775,1.0,0,0
34720,34,13800.0,0.340627,0.0,0,0
34721,61,2327.0,0.228952,0.0,0,90
34722,77,5166.0,6.0,0.0,0,0
34723,66,1620.0,0.650216,0.0,0,0
34724,53,13166.0,0.753323,0.0,0,60
34725,41,6150.0,0.365306,0.0,0,0
34726,55,5300.0,0.302396,0.0,0,0
34727,37,6671.0,0.424311,0.0,0,0
34728,56,0.0,2438.0,0.0,0,30
34729,74,5166.0,1011.0,0.0,0,0
34730,60,5020.0,0.402709,0.0,0,0
34731,46,5166.0,980.0,0.0,0,0
34732,71,6500.0,0.318874,0.0,0,0
34733,46,3500.0,0.167381,0.0,0,0
34734,49,2800.0,1.399857,1.0,0,0
34735,38,8500.0,0.158217,0.0,0,0
34736,85,2000.0,0.113943,0.0,0,0
34737,62,2449.0,0.602857,0.0,0,0
34738,43,8000.0,0.130484,0.0,0,0
34739,54,7433.0,0.401668,2.0,0,0
34740,46,9500.0,0.376066,2.0,0,0
34741,51,5835.0,0.376285,0.0,0,90
34742,45,5166.0,1754.0,0.0,0,0
34743,37,1400.0,1.687366,0.0,0,0
34744,43,9000.0,0.150206,2.0,0,0
34745,61,1.0,5209.5,0.0,0,0
34746,27,2500.0,0.0,0.0,0,0
34747,54,5166.0,2859.0,1.0,0,0
34748,63,5166.0,56.0,0.0,0,0
34749,35,3500.0,0.21908,1.0,0,0
34750,53,3000.0,0.0,1.0,0,0
34751,45,5166.0,145.0,3.0,0,0
34752,64,12000.0,0.264228,0.0,0,0
34753,68,4566.0,1.099847,1.0,0,0
34754,42,5500.0,0.40629,4.0,0,60
34755,47,3600.0,1.266593,0.0,0,0
34756,54,6400.0,0.245743,4.0,0,0
34757,55,7800.0,0.375849,1.0,0,0
34758,32,6250.0,0.765637,0.0,0,0
34759,54,4850.0,1.84395,1.0,0,0
34760,61,4380.0,0.831089,0.0,0,0
34761,65,4000.0,0.354161,0.0,0,0
34762,38,5166.0,17.0,0.0,0,30
34763,39,3014.0,0.326036,0.0,0,0
34764,72,5000.0,0.034193,0.0,0,0
34765,42,4120.0,0.71439,4.0,0,0
34766,38,6800.0,0.050728,1.0,0,120
34767,71,10500.0,0.017903,0.0,0,0
34768,70,11207.0,0.200571,0.0,0,0
34769,69,13755.0,0.332219,0.0,0,0
34771,62,6126.0,0.710299,1.0,0,0
34772,28,2400.0,0.0,0.0,0,0
34773,74,6000.0,0.291451,0.0,0,0
34775,58,4166.0,0.368371,0.0,0,0
34776,62,10863.0,0.491256,0.0,0,0
34777,72,5166.0,1004.0,0.0,0,0
34778,63,3902.0,0.544965,0.0,0,270
34779,64,5600.0,0.328334,0.0,0,0
34780,61,13782.0,0.469419,0.0,0,30
34781,50,8980.0,0.571317,2.0,0,60
34782,81,10000.0,0.312869,0.0,0,0
34783,34,8200.0,0.211072,0.0,0,0
34785,47,8100.0,0.069744,2.0,0,0
34786,39,1801.0,0.22697,1.0,0,0
34787,44,3130.0,0.288726,1.0,0,0
34788,69,7083.0,0.321852,0.0,0,0
34789,67,5166.0,3867.0,0.0,0,90
34790,39,4150.0,0.415563,1.0,0,0
34791,73,8000.0,0.056618,1.0,0,0
34792,29,18836.0,0.10267,2.0,0,0
34793,52,6000.0,0.374438,0.0,0,0
34794,44,7000.0,0.215969,2.0,0,0
34795,26,9000.0,0.069103,0.0,0,0
34796,63,5433.0,0.301435,0.0,0,0
34797,71,5166.0,497.0,0.0,0,0
34798,30,3546.0,0.418664,0.0,0,0
34799,37,13100.0,0.398672,1.0,0,0
34800,63,5166.0,0.0,0.0,0,0
34801,35,4000.0,0.005749,2.0,0,0
34802,78,3000.0,0.007331,0.0,0,0
34803,33,0.0,2624.0,1.0,0,0
34804,50,5166.0,1240.0,0.0,0,0
34805,56,5166.0,5.0,0.0,0,0
34806,55,6000.0,0.130812,0.0,0,0
34807,34,2750.0,0.259542,0.0,0,0
34808,28,1400.0,0.284083,0.0,0,0
34809,45,10000.0,0.224578,2.0,0,0
34810,39,5166.0,3076.0,0.0,0,0
34811,55,9600.0,0.27018,0.0,0,60
34812,47,8333.0,0.389009,0.0,0,0
34813,51,10131.0,0.226214,3.0,0,0
34814,50,8200.0,0.104134,2.0,0,0
34815,42,9178.0,0.524458,3.0,0,30
34816,38,5166.0,2628.0,0.0,0,0
34817,58,5646.0,0.120064,1.0,0,0
34818,85,5166.0,790.0,0.0,0,0
34819,60,5166.0,2268.0,0.0,0,0
34820,47,3650.0,0.155026,2.0,0,0
34821,57,8828.0,0.291426,1.0,0,0
34822,31,4333.0,0.283572,0.0,0,30
34823,29,4300.0,0.391769,0.0,0,30
34824,51,7084.0,0.422301,1.0,0,0
34825,59,5706.0,0.403715,0.0,0,0
34826,45,8059.0,0.862407,3.0,0,0
34827,41,14406.0,0.264385,2.0,0,30
34828,58,10000.0,0.20398,1.0,0,0
34829,38,3750.0,0.61397,1.0,0,0
34830,67,5166.0,3174.0,0.0,0,0
34831,87,5166.0,19.0,0.0,0,0
34832,67,4958.0,0.012503,0.0,0,0
34833,49,2833.0,0.338744,1.0,0,120
34834,71,2336.0,0.012837,1.0,0,0
34835,61,9700.0,0.637975,0.0,0,0
34836,67,5000.0,0.065387,0.0,0,0
34837,42,5700.0,0.141203,3.0,0,0
34838,56,6772.0,0.552931,1.0,0,0
34839,86,5166.0,68.0,1.0,0,0
34840,26,3300.0,0.127537,0.0,0,360
34841,33,3800.0,0.332281,2.0,0,0
34842,27,4167.0,0.274952,0.0,0,0
34843,67,8500.0,0.479002,0.0,0,0
34844,33,5166.0,523.0,0.0,0,0
34845,68,5166.0,1591.0,0.7896281800391389,0,0
34846,68,17583.0,0.259384,0.0,0,0
34847,73,5166.0,1954.0,0.0,0,30
34848,31,3333.0,0.05129,0.0,0,0
34849,76,5166.0,255.0,0.0,0,0
34850,66,2000.0,0.013993,0.0,0,0
34851,53,15000.0,0.084728,0.0,0,0
34852,28,5166.0,278.0,0.7896281800391389,0,0
34853,29,5100.0,0.009214,0.0,0,0
34854,57,3500.0,0.891174,1.0,0,0
34855,60,5416.0,0.001108,0.0,0,0
34856,58,9213.0,0.228999,0.0,0,0
34857,59,5166.0,3149.0,2.0,0,0
34858,67,7000.0,0.255963,0.0,0,0
34859,48,7373.0,0.025088,0.0,0,0
34860,51,12500.0,0.340373,1.0,0,0
34861,76,1201.0,0.044093,0.0,0,0
34862,42,5000.0,0.234553,1.0,0,0
34863,44,9167.0,0.590205,2.0,0,0
34864,54,4490.0,0.020708,0.0,0,0
34865,53,10500.0,0.625179,1.0,0,0
34866,44,6395.0,0.532208,0.0,0,0
34867,41,3600.0,0.336295,0.0,0,0
34868,58,6666.0,0.136193,0.0,0,0
34869,36,2679.0,0.162313,0.0,0,0
34870,62,5270.0,0.464997,3.0,0,30
34871,71,13000.0,0.190062,0.0,0,60
34872,36,2648.0,0.232918,3.0,0,30
34873,56,12500.0,0.007119,2.0,0,0
34874,64,2930.0,0.037871,2.0,0,0
34875,86,1078.0,0.151993,0.0,0,60
34876,49,11666.0,0.166452,3.0,0,0
34877,64,6083.0,0.0286,0.0,0,0
34878,28,5200.0,0.472601,2.0,0,0
34879,46,1000.0,1.357642,0.0,0,0
34880,34,5166.0,3300.0,0.0,0,0
34881,69,6500.0,0.009691,1.0,0,0
34882,30,2626.0,0.834031,0.0,0,30
34883,33,6250.0,0.077748,0.0,0,150
34884,64,2334.0,0.244968,0.0,0,0
34885,55,20834.0,0.002592,1.0,0,0
34886,63,4000.0,0.506873,1.0,0,0
34887,42,7000.0,0.892587,3.0,0,0
34888,44,3000.0,0.846385,0.0,0,0
34889,54,3501.0,0.40948,0.0,0,0
34890,57,6950.0,0.416487,0.0,0,0
34891,58,6500.0,1.908629,0.0,0,0
34892,39,10930.0,0.306102,1.0,0,60
34893,55,14950.0,0.429737,1.0,0,0
34894,34,1100.0,2.588556,1.0,0,0
34895,63,6283.0,0.102801,1.0,0,0
34896,45,3775.0,0.373941,3.0,0,0
34897,43,10000.0,0.012799,2.0,0,0
34898,47,4166.0,0.169186,1.0,0,0
34899,46,12600.0,0.234664,0.0,0,0
34900,56,8166.0,0.197625,0.0,0,60
34901,57,5166.0,3169.0,3.0,0,0
34902,52,4350.0,0.922317,2.0,0,30
34903,34,5166.0,3.0,0.0,0,0
34904,30,4916.0,0.192394,0.0,0,330
34905,40,771.0,0.458549,0.0,0,0
34906,39,5166.0,3061.0,0.0,0,0
34907,41,3750.0,0.72514,0.0,0,0
34909,35,5600.0,0.300839,1.0,0,0
34910,55,1266.0,0.127072,0.0,0,30
34911,47,2922.0,0.0,0.0,0,0
34912,68,5166.0,1754.0,1.0,0,0
34913,44,9100.0,0.314691,0.0,0,0
34914,69,4015.0,0.016683,0.0,0,0
34915,29,820.0,0.819732,0.0,0,30
34916,28,6000.0,0.05799,0.0,0,120
34917,43,9115.0,0.447236,0.0,0,0
34919,51,5250.0,0.086269,0.0,0,30
34920,72,3900.0,0.020764,0.0,0,0
34921,64,6228.0,0.186226,0.0,0,0
34922,71,5166.0,774.0,0.7896281800391389,0,0
34923,50,9400.0,0.399106,0.0,0,270
34924,71,5166.0,1692.0,0.0,0,0
34925,68,4917.0,0.168768,0.0,0,0
34926,81,3939.0,0.145685,0.0,0,0
34927,37,7200.0,0.149563,4.0,0,240
34928,32,2060.0,0.095585,0.0,0,60
34929,69,10000.0,0.065493,0.0,0,0
34930,33,3762.0,0.114005,0.0,0,0
34931,51,2500.0,0.65094,0.0,0,0
34932,40,9345.0,0.207789,0.0,0,0
34933,34,7458.0,0.473254,0.0,0,0
34934,54,2856.0,0.0,0.0,0,0
34935,55,2000.0,0.725137,0.0,0,0
34936,79,5178.0,0.130141,0.0,0,0
34937,33,5166.0,1786.0,0.0,0,0
34938,38,5750.0,0.416275,2.0,0,0
34939,32,2400.0,0.117451,0.0,0,0
34940,55,9700.0,0.437996,0.0,0,0
34941,65,3600.0,0.458484,0.0,0,0
34942,46,5800.0,1.206516,2.0,0,120
34943,63,1.0,926.5,0.0,0,0
34944,60,3429.0,0.326822,0.0,0,0
34945,62,6250.0,0.275636,0.0,0,0
34946,58,11000.0,0.521771,0.0,0,0
34947,90,5166.0,876.0,0.0,0,0
34948,32,9166.0,0.126105,1.0,0,0
34949,29,10416.0,0.342805,0.0,0,0
34950,42,15310.0,0.254719,2.0,0,0
34951,56,19580.0,0.170165,1.0,0,0
34952,43,3958.0,0.78631,1.0,0,0
34953,84,3174.0,0.0,0.0,0,0
34954,25,4333.0,0.123212,0.0,0,0
34955,28,7500.0,0.142781,0.0,0,60
34956,45,12400.0,0.368922,2.0,0,0
34957,32,12500.0,1.24734,0.0,0,0
34958,55,4163.0,0.662584,0.0,0,30
34959,29,2600.0,0.169166,0.0,0,90
34960,28,4200.0,0.078315,0.0,0,0
34961,32,6667.0,0.166767,0.0,0,120
34962,34,10166.0,0.280614,0.0,0,0
34963,34,0.0,2904.0,1.0,0,0
34964,62,8145.0,0.186349,0.0,0,0
34965,58,4750.0,0.206483,0.0,0,0
34966,68,4000.0,0.787803,0.0,0,0
34967,26,5000.0,0.120376,0.0,0,0
34968,56,5166.0,0.0,0.0,0,0
34969,54,5081.0,0.705628,2.0,0,0
34970,49,5000.0,0.34793,3.0,0,0
34971,62,16615.0,0.262879,1.0,0,0
34972,41,3700.0,0.284518,0.0,0,0
34973,28,3750.0,0.139429,0.0,0,0
34974,40,5166.0,3341.0,0.0,0,0
34975,28,5166.0,1556.0,0.0,0,30
34976,33,7166.0,0.058323,0.0,0,30
34977,47,14000.0,0.283765,1.0,0,0
34978,50,5533.0,0.473437,0.0,0,60
34979,55,5000.0,0.476705,0.0,0,0
34980,51,16333.0,0.599547,3.0,0,30
34981,60,33660.0,0.132557,0.0,0,0
34982,48,10800.0,0.433108,2.0,0,0
34983,35,10000.0,0.580642,2.0,0,0
34984,37,4833.0,0.129086,1.0,0,30
34985,41,10500.0,0.583659,2.0,0,0
34987,72,7600.0,0.045783,0.0,0,0
34988,73,4166.0,0.135589,0.0,0,30
34989,47,5166.0,46.0,0.0,0,0
34990,43,10833.0,0.414436,2.0,0,0
34991,69,19500.0,0.232911,0.0,0,0
34992,63,5500.0,0.004726,0.0,0,0
34993,58,5166.0,1069.0,0.0,0,0
34994,32,4600.0,0.152358,0.0,0,0
34995,56,5000.0,0.438912,0.0,0,0
34996,55,5166.0,3144.0,0.0,0,120
34997,60,4500.0,0.2004,0.0,0,0
34998,93,16666.0,0.028379,0.0,0,0
34999,63,5146.0,0.610841,2.0,0,0
35000,49,3100.0,0.801999,0.0,0,0
35002,40,12500.0,0.452364,2.0,0,0
35003,53,8639.0,0.534028,3.0,0,0
35004,55,9450.0,0.112052,0.0,0,0
35005,81,2751.0,0.086483,1.0,0,0
35006,63,6385.0,0.431882,0.0,0,0
35007,38,3056.0,1.190383,3.0,0,0
35008,50,7500.0,0.216371,3.0,0,0
35009,67,3640.0,0.117001,2.0,0,0
35010,55,3520.0,0.585345,1.0,0,90
35011,46,3200.0,0.665729,1.0,0,0
35012,52,5166.0,2662.0,0.0,0,60
35013,33,7083.0,0.117448,0.0,0,120
35014,46,5200.0,0.861181,0.0,0,0
35015,81,10400.0,0.00298,0.0,0,0
35016,31,3912.0,0.16458,2.0,0,0
35017,63,5166.0,0.288368,0.0,0,0
35018,56,6793.0,0.369591,0.0,0,90
35019,47,16000.0,0.36279,3.0,0,0
35020,31,2000.0,0.111444,2.0,0,90
35021,51,8400.0,0.402452,1.0,0,30
35022,55,7723.0,0.316416,1.0,0,60
35023,33,4000.0,0.095726,3.0,0,0
35024,61,860.0,0.0,0.0,0,0
35025,62,3133.0,0.011168,0.0,0,0
35026,70,16800.0,0.177787,2.0,0,0
35027,31,5000.0,0.165767,0.0,0,30
35028,42,2230.0,0.257732,0.0,0,60
35029,38,15000.0,0.362709,1.0,0,0
35030,24,3400.0,0.011761,0.0,0,0
35031,32,7916.0,0.085512,0.0,0,0
35032,25,333.0,0.065868,0.0,0,0
35033,40,2304.0,0.207809,1.0,0,30
35034,51,1.0,1845.5,2.0,0,0
35035,30,3300.0,0.03605,0.0,0,0
35036,40,2600.0,0.121876,1.0,0,0
35037,60,1350.0,0.084382,0.0,0,0
35038,59,5166.0,3166.0,0.0,0,0
35039,47,1300.0,0.594158,0.0,0,0
35040,41,7500.0,0.845887,0.0,1,120
35041,67,3200.0,0.11059,0.0,0,0
35042,45,5166.0,1078.0,0.7896281800391389,0,0
35043,23,1300.0,0.219831,0.0,0,0
35044,38,13500.0,0.242278,3.0,1,90
35045,54,4000.0,0.005499,0.0,0,0
35046,55,1800.0,0.337035,1.0,1,90
35047,41,5166.0,1456.0,0.0,1,30
35048,85,4833.0,0.002069,0.0,0,0
35049,50,6300.0,0.230122,2.0,0,0
35050,44,5166.0,2826.0,0.0,1,420
35051,50,2500.0,0.32467,4.0,1,60
35052,39,4950.0,0.077964,1.0,0,0
35053,72,5166.0,57.0,0.0,0,0
35054,47,521.0,8.666667,0.0,1,0
35055,72,4200.0,0.032611,0.0,0,0
35056,64,3983.0,0.035392,0.0,0,0
35057,37,4400.0,0.284026,2.0,0,0
35058,34,4750.0,0.225216,0.0,0,0
35059,52,6020.0,0.642086,0.0,0,0
35060,32,2400.0,0.563099,0.0,1,0
35061,44,12000.0,0.07591,1.0,0,0
35062,49,2500.0,1.22431,1.0,1,420
35063,33,4000.0,0.449888,0.0,0,60
35064,29,4697.0,0.16837,0.0,0,0
35065,34,1200.0,0.621149,0.0,0,0
35066,56,8139.0,0.000123,0.0,0,0
35067,33,5166.0,94.0,0.0,0,0
35068,54,8000.0,0.140607,1.0,0,0
35069,32,3833.0,0.0253,0.0,0,0
35070,40,5166.0,2045.0,3.0,0,0
35071,41,2400.0,0.607247,0.0,0,0
35072,27,3258.0,0.0,0.0,1,0
35074,57,3616.0,0.865082,0.0,0,0
35075,46,10400.0,0.794058,3.0,1,120
35076,66,9274.0,0.010458,1.0,0,180
35078,63,5166.0,1965.0,0.7896281800391389,0,0
35079,31,3700.0,0.16482,0.0,0,30
35080,56,4205.0,0.443414,2.0,0,0
35081,41,5000.0,0.092981,0.0,0,0
35082,51,0.0,4330.0,2.0,0,0
35083,67,5166.0,15.0,0.0,0,0
35084,56,15913.0,0.43955,3.0,0,0
35085,31,6000.0,0.486919,1.0,1,240
35086,44,3583.0,0.393415,2.0,0,90
35087,46,5965.0,0.549279,0.0,1,0
35088,50,8354.0,0.617953,2.0,0,0
35089,34,2875.0,0.331363,2.0,0,0
35090,43,0.0,293.0,1.0,0,0
35091,44,5166.0,4695.0,0.0,0,0
35092,33,5000.0,0.229754,0.0,0,30
35093,59,5166.0,3293.0,0.0,0,0
35094,50,5166.0,2448.0,2.0,1,210
35095,63,5166.0,863.0,0.0,0,0
35096,35,3550.0,0.106167,0.0,0,0
35097,30,4000.0,0.075731,0.0,0,0
35098,78,4500.0,0.153521,1.0,0,0
35099,30,2404.0,0.28815,0.0,0,0
35100,35,3671.0,0.164488,2.0,1,60
35101,47,5100.0,0.396001,2.0,0,30
35102,51,12083.0,0.251655,1.0,1,90
35104,69,11301.0,0.257388,1.0,0,0
35105,49,4107.0,0.157984,0.0,0,0
35106,77,5166.0,2.0,0.0,0,0
35107,38,5613.0,0.400249,2.0,0,0
35108,45,5166.0,4919.0,3.0,0,0
35109,36,4000.0,0.013997,0.0,0,0
35110,50,6102.0,0.416025,4.0,0,0
35111,60,5000.0,0.669866,2.0,0,0
35112,25,5400.0,0.097945,0.0,0,0
35113,55,11000.0,0.029543,0.0,1,270
35114,56,5277.0,0.453391,1.0,0,90
35115,45,5166.0,3922.0,3.0,0,0
35116,76,14948.0,0.524985,0.0,0,0
35117,49,11040.0,0.295807,2.0,0,30
35118,55,3750.0,0.03599,0.0,1,180
35119,49,8500.0,0.468886,0.0,0,0
35120,37,5166.0,858.0,4.0,1,60
35121,29,3541.0,0.154997,0.0,0,0
35122,44,10000.0,0.537646,3.0,0,0
35123,49,5166.0,1608.0,0.0,0,0
35124,53,7000.0,0.513355,4.0,1,780
35125,60,20000.0,0.083996,1.0,0,30
35126,38,8000.0,0.240595,3.0,0,90
35127,28,2021.0,0.18546,0.0,0,0
35128,48,7505.0,0.287503,1.0,1,120
35129,41,2200.0,0.274875,1.0,1,30
35130,27,2200.0,0.173103,3.0,0,0
35131,56,0.0,2662.0,1.0,1,0
35132,30,2800.0,0.329882,0.0,0,0
35133,25,764.0,0.738562,0.0,0,0
35134,40,5166.0,578.0,0.7896281800391389,0,0
35135,71,7978.0,0.00188,0.0,1,300
35136,31,4300.0,0.676122,1.0,1,0
35137,56,5166.0,70.0,0.0,0,0
35138,63,1670.0,0.65769,0.0,0,0
35139,54,8170.0,0.747277,0.0,1,0
35140,33,5666.0,0.070937,0.0,0,0
35141,49,2816.0,0.017394,2.0,1,0
35142,40,4800.0,0.776921,0.0,0,0
35143,60,7020.0,0.33001,3.0,1,60
35144,48,5166.0,3570.0,1.0,0,0
35145,54,4500.0,0.323039,2.0,0,0
35146,64,5166.0,2336.0,0.0,0,0
35147,53,3437.0,0.480803,1.0,0,0
35148,27,800.0,0.317104,0.0,0,120
35149,29,3000.0,0.436854,1.0,1,60
35150,22,2280.0,0.224463,0.0,1,0
35151,35,5166.0,1241.0,0.0,1,180
35152,30,6332.0,0.057161,2.0,1,30
35153,68,7400.0,0.10377,0.0,0,0
35154,66,15416.0,0.57495,2.0,0,0
35155,57,5166.0,65.0,0.0,0,0
35156,66,3900.0,0.040759,0.0,0,0
35157,58,5166.0,662.0,0.0,0,120
35158,62,3550.0,0.045058,0.0,0,0
35159,45,3188.0,1.673565,0.0,1,570
35160,63,15400.0,0.104669,1.0,0,0
35161,63,9200.0,0.656994,2.0,0,0
35162,52,5166.0,1269.0,0.7896281800391389,0,0
35163,32,5600.0,0.344224,0.0,0,0
35164,43,5166.0,42.0,0.0,0,0
35165,29,5225.0,0.063337,0.0,1,210
35166,50,14000.0,0.004214,0.0,0,0
35167,44,10416.0,0.001056,1.0,0,0
35168,68,31250.0,0.024351,0.0,0,0
35169,41,3200.0,0.717588,3.0,1,60
35170,31,4299.0,0.130698,0.0,1,30
35172,39,6198.0,0.43378,0.0,0,0
35173,56,5166.0,3716.0,0.0,1,120
35174,28,2833.0,0.048694,0.0,1,240
35175,33,3252.0,0.054104,3.0,1,0
35176,56,5166.0,1563.0,3.0,0,0
35177,68,3000.0,0.249583,1.0,0,0
35178,72,5166.0,1358.0,0.0,0,0
35179,81,2588.0,0.33372,0.0,0,0
35180,49,3000.0,0.832056,0.0,1,0
35181,52,4800.0,0.26182,0.0,1,30
35182,81,9105.0,0.79541,0.0,0,30
35183,67,4400.0,0.257214,0.0,1,90
35184,60,1000.0,0.741259,0.0,0,0
35185,49,3586.0,2.158907,0.0,1,60
35186,56,6000.0,0.067489,0.0,0,0
35187,47,2394.0,0.382463,1.0,1,0
35188,37,5600.0,0.061953,2.0,1,60
35189,46,5000.0,0.196161,1.0,0,0
35190,58,15833.0,0.58747,1.0,1,0
35191,37,9789.0,0.411951,1.0,0,0
35192,53,14250.0,0.306926,2.0,1,210
35193,46,4166.0,0.291097,2.0,1,90
