age,monthly_revenue,debt_ratio,rated_exposure,serious_delinquencies_in_past_2_years,composite_overdue
0.9384,2.9722,-0.3332,-0.7212,1,30
-0.0867,0.0335,-0.3333,1.1777,0,0
-0.0867,1.6454,-0.3331,2.1271,0,60
1.2117,-0.6767,-0.332,-0.7212,0,90
-0.0183,2.9467,-0.3335,0.2283,1,0
-0.9067,-0.2021,-0.333,-0.7212,0,0
0.87,-0.2005,-0.291,-0.7212,0,0
-0.7017,-0.6256,-0.3327,-0.7212,1,0
-1.7267,-0.2005,-0.3303,0.2283,1,0
-1.3167,-0.2005,0.111,-0.7212,0,0
-1.1801,0.2886,-0.3332,-0.7212,0,150
-1.0434,-0.6256,-0.3333,1.1777,0,0
-1.7267,-0.8043,-0.3334,0.2283,1,120
-1.5217,-0.6683,-0.3333,-0.7212,1,0
0.255,-0.1408,-0.3332,-0.7212,0,30
0.5967,-0.5858,-0.3335,-0.7212,0,0
1.2117,-0.4042,-0.3333,-0.7212,0,0
2.5101,-0.8857,-0.3335,-0.7212,0,0
-0.0183,-0.2812,-0.333,1.1777,0,0
0.665,-0.1702,-0.3334,-0.7212,0,0
-0.6334,-0.2005,0.2342,-0.7212,0,0
-1.7951,-0.8553,-0.3334,-0.7212,1,30
-1.3851,-1.1998,-0.3324,-0.7212,1,30
0.5284,-0.2005,5.787,0.0285,0,0
0.8017,0.5992,-0.3005,-0.7212,0,300
-0.565,-0.5618,-0.3327,-0.7212,1,0
-0.6334,-0.2005,1.4186,0.2283,0,0
-0.2917,-0.2429,-0.333,-0.7212,0,0
1.075,0.4933,-0.3333,-0.7212,0,0
-0.7017,-0.5618,-0.3334,0.2283,0,0
-1.4534,-0.8293,-0.3333,-0.7212,0,0
-0.565,-0.2005,3.2612,-0.7212,0,0
-0.155,0.3185,-0.3333,3.0766,0,0
-0.6334,-0.4238,-0.3334,2.1271,1,30
0.05,-0.6683,-0.333,0.2283,0,0
-0.155,0.2675,-0.3329,2.1271,1,0
0.05,-0.2429,-0.3334,0.2283,0,30
0.1183,-0.2005,4.1231,-0.7212,0,0
0.1183,1.9812,-0.3333,0.2283,0,0
1.7584,-0.6091,-0.3335,-0.7212,0,0
-1.8634,-1.0541,-0.3331,-0.7212,1,180
1.1434,-0.4981,-0.3335,-0.7212,1,90
-0.155,2.564,-0.3331,2.1271,1,30
-0.77,2.9786,-0.3331,1.1777,0,0
-1.3167,-0.4215,-0.3334,-0.7212,0,0
0.9384,-0.2005,-0.3325,0.0285,0,0
-1.3167,-0.9446,-0.3327,0.2283,1,0
0.7334,-0.1153,-0.332,2.1271,1,0
-0.975,-1.0084,-0.333,-0.7212,0,0
-1.1117,0.1825,-0.3332,1.1777,0,0
-1.5901,-0.1367,-0.3334,-0.7212,1,150
-0.0183,-0.2429,-0.3331,0.2283,0,0
-1.0434,-0.2005,0.6787,-0.7212,1,0
1.3484,-0.9668,-0.3319,-0.7212,0,0
0.5967,-0.2939,-0.3331,-0.7212,1,30
0.665,-0.6001,-0.3328,0.2283,1,180
-0.975,0.9903,-0.3331,1.1777,0,0
0.1867,-0.26,-0.3323,1.1777,1,0
0.8017,0.8288,-0.3335,1.1777,0,0
0.665,-0.2005,-0.2017,0.2283,1,90
-0.6334,0.2164,-0.3334,1.1777,1,90
-1.2484,0.5709,-0.3327,0.2283,1,30
0.3917,1.022,-0.3334,-0.7212,0,0
0.5967,0.7778,-0.3332,2.1271,0,0
0.3917,1.2881,-0.3335,-0.7212,0,0
-1.1801,-0.2005,1.2693,-0.7212,0,0
0.1867,0.0761,-0.3334,3.0766,1,30
0.5967,-0.2005,-0.2671,-0.7212,0,0
-0.2917,-0.2005,-0.3331,-0.7212,0,30
-0.4967,-0.9438,-0.3335,0.2283,0,0
-1.1117,0.1133,-0.3334,3.0766,1,240
-1.1801,-0.0091,-0.3333,0.2283,0,0
1.6217,-0.2005,-0.315,-0.7212,0,0
-0.565,-0.225,-0.3326,1.1777,1,0
-0.8384,-0.8665,-0.3321,0.2283,1,300
0.8017,1.033,-0.3335,0.2283,0,0
-0.565,-0.0862,-0.3334,2.1271,0,0
-1.2484,-0.9574,-0.3332,0.2283,0,0
0.5284,-0.2005,-0.3226,-0.7212,0,0
0.46,-0.3194,-0.3333,-0.7212,0,0
-0.6334,-0.2005,2.2238,-0.7212,0,0
-0.4284,0.9401,-0.3332,2.1271,0,0
-0.565,0.0159,-0.3331,0.2283,1,510
-0.6334,3.4994,-0.3333,2.1271,0,30
-0.8384,2.0534,-0.3334,2.1271,0,0
0.1183,1.033,-0.3332,0.2283,0,90
0.8017,1.366,-0.3334,-0.7212,0,0
-1.3851,-0.8795,-0.3332,-0.7212,1,0
-0.2917,0.5226,-0.3333,1.1777,1,30
-0.565,-0.9829,-0.3333,1.1777,0,0
0.7334,-0.2005,0.1383,-0.7212,0,60
-1.3167,-0.2005,-0.0949,-0.7212,1,180
2.2368,-0.2005,-0.3041,-0.7212,0,0
0.7334,0.1399,-0.3332,-0.7212,0,0
0.87,1.1605,-0.3334,-0.7212,0,0
2.5101,-0.2005,0.5621,-0.7212,1,30
-0.4284,-0.2005,1.4513,-0.7212,0,0
-1.7951,-0.2684,-0.3335,-0.7212,0,0
-0.4284,0.0888,-0.3331,1.1777,0,0
-1.5217,-0.2005,0.0598,-0.7212,1,810
-0.2233,0.714,-0.333,1.1777,1,150
0.5284,-0.2005,-0.3335,0.0285,0,0
1.0067,-0.5618,-0.3335,-0.7212,1,240
1.7584,-0.2005,-0.3117,-0.7212,0,0
-1.0434,-0.7134,-0.3327,1.1777,1,60
-0.155,0.3726,-0.3331,1.1777,0,0
-0.2917,1.033,-0.3333,2.1271,1,150
-1.3167,-1.136,-0.3329,-0.7212,0,120
-0.9067,-0.2005,-0.3019,-0.7212,1,210
0.8017,0.1807,-0.3327,3.0766,0,0
0.05,-0.0541,-0.333,0.2283,0,90
-0.4967,-0.1648,-0.3335,1.1777,1,0
0.9384,-1.0084,-0.3325,-0.7212,0,0
1.1434,-0.2005,0.4118,0.0285,0,0
-1.4534,-0.2005,0.0064,2.1271,1,150
-0.4967,-0.2005,-0.2791,-0.7212,1,30
1.8267,-0.2005,0.3562,0.0285,0,0
0.1867,0.0123,-0.3328,-0.7212,0,150
-1.3851,0.1317,-0.3332,-0.7212,0,0
0.1867,-0.7532,-0.3316,1.1777,0,0
-0.36,1.5535,-0.3331,0.2283,1,30
0.7334,-0.2005,3.8267,-0.7212,1,0
1.8951,-0.2005,-0.2943,-0.7212,0,0
0.05,-0.8298,-0.3331,-0.7212,1,450
0.87,-0.2429,-0.3325,-0.7212,0,0
0.46,-0.8553,-0.3331,-0.7212,0,210
-1.7267,-0.1472,-0.3334,0.2283,0,0
-1.1801,0.3524,-0.3334,0.2283,1,30
1.28,-0.4751,-0.333,-0.7212,0,0
-0.0183,0.2037,-0.333,1.1777,1,210
-0.6334,-0.0898,-0.333,2.1271,1,0
-0.0183,0.5992,-0.3333,2.1271,0,0
0.7334,-0.2005,0.0903,-0.7212,1,60
0.255,-0.4896,-0.3329,-0.7212,0,0
-0.77,-0.2429,-0.333,3.0766,1,60
-0.8384,1.033,-0.3334,1.1777,0,0
0.665,-0.2005,2.6183,1.1777,0,30
0.3917,-0.4557,-0.3334,2.1271,0,0
-1.2484,-1.0084,-0.332,0.2283,0,0
-0.36,-0.532,-0.3325,3.0766,1,0
-1.3167,-0.1367,-0.3335,-0.7212,0,0
-0.155,-0.2005,1.7368,-0.7212,1,150
0.3917,1.7878,-0.333,2.1271,0,0
-0.9067,-0.9063,-0.3328,3.0766,0,0
0.3917,-0.8808,-0.3328,-0.7212,0,0
-1.2484,-0.0303,-0.3331,-0.7212,0,0
-0.6334,-0.794,-0.3323,1.1777,0,0
-0.2917,-0.8808,-0.3328,-0.7212,1,210
-0.155,-0.2429,-0.3334,3.0766,0,0
0.87,2.7602,-0.3333,0.2283,0,60
-0.0183,1.5637,-0.3335,3.0766,0,0
-0.0183,-1.0298,-0.3324,-0.7212,0,0
-1.7951,-1.5185,-0.3335,-0.7212,1,0
0.5967,0.1462,-0.3332,1.1777,0,0
0.8017,-0.2886,-0.3333,0.2283,0,0
-0.4284,-0.2005,3.0825,-0.7212,0,0
0.3233,-0.2005,0.3344,-0.7212,0,30
-0.0867,0.0378,-0.3329,-0.7212,0,0
1.075,0.2751,-0.3329,1.1777,0,0
-0.4284,0.5992,-0.3333,0.2283,0,0
-0.77,-0.7507,-0.3325,-0.7212,1,660
0.5284,0.8543,-0.3335,-0.7212,0,0
-1.1117,-0.1036,-0.3334,-0.7212,0,0
-2.0684,-0.9012,-0.3335,-0.7212,0,0
0.3233,0.8508,-0.3334,0.2283,0,0
1.2117,0.2823,-0.3329,0.2283,0,0
-1.1117,-0.7422,-0.333,1.1777,0,0
1.2117,-0.419,-0.3327,-0.7212,0,0
-0.0183,-0.5618,-0.3334,-0.7212,1,0
0.5284,-0.3307,-0.3335,-0.7212,0,0
-0.0867,1.9643,-0.3335,2.1271,1,0
0.255,7.4122,-0.3334,-0.7212,0,30
-1.1117,-1.1232,-0.3323,-0.7212,0,0
0.3917,1.4734,-0.3333,0.2283,0,0
-1.1801,-0.2005,0.6962,1.1777,0,0
-0.8384,-0.2005,2.748,-0.7212,1,0
-1.1117,-0.2005,3.2568,1.1777,1,120
-0.7017,0.9054,-0.3333,0.2283,0,90
0.1867,2.0638,-0.3333,2.1271,0,0
1.5534,0.5226,-0.3335,-0.7212,0,0
-0.8384,-0.1643,-0.3334,-0.7212,1,0
1.1434,-0.2005,-0.2257,-0.7212,1,30
-1.3167,-0.2429,-0.3334,0.2283,1,180
-0.2233,1.1797,-0.3333,0.2283,0,0
-0.8384,-0.5715,-0.333,1.1777,0,0
-0.155,-0.1571,-0.3331,2.1271,0,0
-0.975,-1.0084,-0.3328,0.2283,1,90
0.3917,3.0743,-0.3329,0.2283,1,240
-0.4967,-0.57,-0.3334,-0.7212,0,0
0.8017,-0.5746,-0.333,-0.7212,0,0
-0.155,0.2537,-0.3331,-0.7212,1,0
0.87,-0.3705,-0.3335,0.2283,0,30
1.2117,-0.1148,-0.3335,-0.7212,0,0
-1.0434,-0.889,-0.3335,0.2283,1,0
-0.36,-0.0477,-0.3334,-0.7212,0,0
-0.0867,-1.1615,-0.3335,1.1777,1,0
1.0067,-0.5195,-0.3333,-0.7212,1,240
-1.3167,-0.8655,-0.3334,-0.7212,1,90
-0.2917,-0.162,-0.3333,2.1271,0,0
-0.7017,-0.6512,-0.3334,0.2283,0,0
0.1183,1.0325,-0.3333,-0.7212,0,360
-1.2484,0.1399,-0.3335,-0.7212,0,0
-0.975,-0.4981,-0.3331,1.1777,0,0
-0.7017,-0.2005,2.4625,-0.7212,0,0
-0.9067,-0.1408,-0.3333,-0.7212,1,90
0.8017,-0.2005,-0.327,-0.7212,0,0
-0.6334,-0.2005,0.5861,-0.7212,1,60
0.1867,-0.3095,-0.3335,0.2283,0,0
-0.2233,0.344,-0.3331,0.2283,1,240
-1.2484,-0.732,-0.3333,3.0766,1,30
0.5284,0.5226,-0.3332,1.1777,0,0
0.3233,0.1381,-0.333,-0.7212,0,0
-0.565,0.5354,-0.3322,3.0766,1,60
1.4167,-0.4981,-0.3327,-0.7212,0,0
-0.0867,1.7041,-0.3333,-0.7212,0,0
0.1183,-0.2429,-0.3332,-0.7212,0,0
-1.3851,-0.5088,-0.3333,-0.7212,0,30
0.87,-0.2005,0.0729,-0.7212,0,0
0.1867,-0.1918,-0.3326,0.2283,0,0
0.255,-0.2005,-0.3172,-0.7212,0,0
0.665,0.6885,-0.3333,0.2283,1,90
-1.2484,-0.5236,-0.3324,-0.7212,0,0
0.7334,-0.3919,-0.3332,-0.7212,0,0
-1.2484,0.6076,-0.3332,2.1271,0,0
-1.4534,-0.4981,-0.3334,1.1777,1,0
-0.2917,-0.2005,0.4532,-0.7212,1,60
-0.9067,0.7523,-0.3332,0.2283,0,0
1.5534,-0.8979,-0.3334,0.2283,1,0
1.3484,-0.2005,-0.2932,-0.7212,0,0
-0.2917,-0.2005,2.056,-0.7212,0,90
2.1684,0.0888,-0.3333,0.2283,0,0
1.4167,-1.3656,-0.3334,-0.7212,0,0
-1.0434,0.2675,-0.3334,2.1271,0,60
-1.0434,1.033,-0.3328,1.1777,0,210
-0.7017,1.7985,-0.3329,3.0766,0,0
0.5967,0.5226,-0.3329,0.2283,0,0
-0.2233,1.1391,-0.3333,0.2283,0,0
-0.2917,2.06,-0.3333,3.0766,0,0
-0.4967,0.6076,-0.3335,1.1777,0,0
1.075,-0.9446,-0.3324,-0.7212,0,30
0.87,0.2037,-0.3331,-0.7212,0,0
1.6901,1.033,-0.3335,-0.7212,0,0
-0.0867,-0.0387,-0.3334,-0.7212,1,30
1.2117,-1.1105,-0.3328,-0.7212,1,60
-0.77,-0.815,-0.3333,1.1777,0,0
0.1183,1.7495,-0.3333,1.1777,0,0
-0.4284,2.4576,-0.3333,1.1777,0,30
-0.7017,-0.3871,-0.3332,-0.7212,0,0
0.46,1.9472,-0.3334,-0.7212,0,0
0.87,-0.2556,-0.3332,-0.7212,0,0
0.05,0.4461,-0.333,-0.7212,0,0
0.7334,1.6173,-0.3333,0.2283,0,0
-0.8384,1.0189,-0.333,2.1271,1,0
-0.7017,-0.2429,-0.3325,-0.7212,0,0
1.0067,1.8834,-0.3333,-0.7212,0,0
-1.5901,-0.2429,-0.3334,-0.7212,1,90
2.8518,-0.2005,1.8174,-0.7212,0,0
-1.0434,-0.2005,-0.3292,0.0285,1,90
-0.155,-0.2429,-0.3334,-0.7212,0,0
0.255,0.1822,-0.3331,-0.7212,0,0
0.5284,0.3185,-0.3333,1.1777,0,0
-0.6334,-0.0206,-0.3335,2.1271,0,0
-0.6334,0.1822,-0.3328,0.2283,0,30
0.3233,-0.8808,-0.3324,1.1777,1,390
2.7151,-0.1253,-0.3335,-0.7212,0,0
-1.2484,0.4588,-0.3333,0.2283,0,0
0.05,-0.2005,2.0626,-0.7212,0,0
-1.6584,-1.0849,-0.3335,0.2283,0,0
0.5967,0.2164,-0.3331,0.2283,1,180
-1.3167,0.0123,-0.333,0.2283,0,0
-0.6334,-0.2812,-0.3334,2.1271,0,0
0.46,-0.2005,1.8653,-0.7212,1,120
-0.4967,0.7038,-0.3331,1.1777,0,0
0.3233,-0.0854,-0.3333,0.2283,0,0
-0.4967,-0.2005,1.034,1.1777,1,0
-0.2233,1.4458,-0.3332,2.1271,0,0
0.8017,-0.2005,1.448,-0.7212,1,390
-1.1801,0.5481,-0.3334,-0.7212,1,150
0.05,-1.0849,-0.3321,-0.7212,1,60
0.1183,-0.9318,-0.3329,0.2283,0,0
-0.2917,-0.0387,-0.3335,-0.7212,0,0
-1.3851,-0.9829,-0.3331,-0.7212,0,0
-0.9067,-0.6256,-0.3335,-0.7212,1,720
-1.3851,-0.2855,-0.3331,-0.7212,0,0
-1.1117,-0.4981,-0.3334,-0.7212,1,300
0.5967,-1.136,-0.3335,-0.7212,0,30
0.05,-0.4981,-0.3327,1.1777,1,210
2.7151,-0.4557,-0.3332,0.2283,1,420
-0.77,3.8781,-0.3333,2.1271,1,120
0.665,-0.2005,1.9612,0.2283,0,0
0.87,-0.2005,1.9601,-0.7212,0,0
0.1183,-0.6979,-0.3334,-0.7212,0,180
-1.0434,-1.1666,-0.3331,1.1777,1,90
0.3917,-0.2005,-0.3117,-0.7212,0,0
0.9384,-0.2429,-0.3331,-0.7212,0,0
-0.36,3.5847,-0.3334,1.1777,0,0
-0.975,0.2807,-0.3333,-0.7212,0,0
-0.2233,1.3136,-0.3332,-0.7212,0,0
-0.6334,-0.9961,-0.3335,1.1777,0,210
-1.8634,-1.1743,-0.3333,-0.7212,1,180
-0.4284,0.504,-0.3331,1.1777,0,0
1.8951,-0.6256,-0.3325,-0.7212,0,0
-1.3167,-0.7277,-0.3335,-0.7212,1,0
-0.4284,1.2264,-0.3334,0.2283,1,0
-1.8634,-0.2005,0.2886,-0.7212,1,0
-1.2484,-0.1918,-0.3331,1.1777,0,90
0.255,-0.2174,-0.3327,0.2283,0,0
1.4851,-0.9076,-0.3332,-0.7212,0,0
-1.4534,-0.2005,0.0587,-0.7212,1,0
-1.5901,-0.2005,-0.1821,0.2283,1,180
-1.0434,0.7523,-0.3332,-0.7212,0,0
-0.6334,-0.2429,-0.3335,-0.7212,0,0
-0.7017,-0.6001,-0.3333,1.1777,1,0
0.87,-0.0387,-0.3331,0.2283,0,0
0.9384,-0.1135,-0.3329,-0.7212,0,0
-1.6584,-1.1148,-0.3335,0.2283,1,0
-0.7017,-1.0594,-0.3329,-0.7212,1,60
2.0317,-0.2005,-0.1766,-0.7212,0,0
-0.6334,0.2037,-0.3326,1.1777,1,0
-0.6334,0.4206,-0.3332,1.1777,0,0
1.6901,-0.9956,-0.3335,-0.7212,0,0
-0.2917,0.6076,-0.3332,0.2283,1,60
0.5967,1.5433,-0.3333,0.2283,0,0
-0.0867,0.1526,-0.3331,2.1271,0,0
-0.4967,-0.8043,-0.3323,-0.7212,0,0
0.3917,0.3524,-0.3331,0.2283,0,0
-1.3851,-0.9369,-0.3328,-0.7212,1,90
-1.3167,-0.1918,-0.3333,-0.7212,1,90
-0.2233,-0.6001,-0.3334,2.1271,0,0
0.8017,-0.2005,1.1516,-0.7212,1,0
0.3233,-0.7022,-0.3335,-0.7212,0,0
-0.0867,0.1822,-0.3329,1.1777,0,0
-1.6584,-1.1921,-0.333,-0.7212,1,240
-0.9067,0.8556,-0.3334,0.2283,0,0
1.4851,0.0332,-0.3328,-0.7212,1,300
-0.0867,-0.1367,-0.3335,-0.7212,0,0
1.6901,-0.5789,-0.3335,-0.7212,0,0
0.46,-0.7864,-0.333,-0.7212,1,420
-1.5901,-0.9808,-0.3335,-0.7212,1,90
1.075,5.8812,-0.3334,1.1777,0,0
0.8017,-0.629,-0.3322,-0.7212,1,300
0.7334,2.5129,-0.3331,-0.7212,1,60
0.87,-0.6512,-0.3331,-0.7212,0,0
1.6217,-1.0625,-0.3332,-0.7212,0,0
1.6901,-0.7073,-0.3333,-0.7212,0,0
-0.36,-0.7277,-0.3332,-0.7212,0,0
-0.2917,-1.5187,1.2715,1.1777,0,30
0.3917,-0.3546,-0.3332,-0.7212,0,0
0.7334,-0.8303,-0.3329,-0.7212,0,0
-0.6334,-0.434,-0.3332,2.1271,0,0
-1.6584,-0.4756,-0.3334,-0.7212,0,0
0.05,0.4206,-0.3328,1.1777,0,60
1.075,-0.2005,1.2236,-0.7212,0,0
1.075,0.6714,-0.3329,-0.7212,1,120
-0.6334,0.3506,-0.3332,-0.7212,0,0
2.3734,0.7268,-0.3335,-0.7212,0,0
-0.36,-0.5848,-0.3327,1.1777,0,150
-0.0867,3.0741,-0.3332,3.0766,0,30
-0.4967,1.4412,-0.3329,3.0766,1,60
-1.9318,-0.2005,0.8563,-0.7212,1,30
-1.0434,-0.9829,-0.3333,0.2283,1,30
1.1434,0.28,-0.3328,0.2283,0,0
0.1867,4.3246,-0.3334,-0.7212,0,60
-1.1117,-0.2005,1.5624,0.0285,0,0
0.1183,1.4157,-0.3333,1.1777,0,0
-1.4534,-1.5187,1.3652,-0.7212,0,0
1.2117,-1.2125,-0.3333,-0.7212,1,0
0.8017,0.0679,-0.333,0.2283,0,0
1.3484,-0.1467,-0.3325,0.2283,0,0
-1.8634,-0.2005,-0.2976,-0.7212,0,0
0.665,1.1067,-0.3329,-0.7212,0,0
-0.4284,1.2032,-0.3332,0.2283,0,30
0.87,-0.0727,-0.3329,0.2283,0,0
0.05,-0.4981,-0.3334,0.2283,0,0
0.665,0.4206,-0.3333,-0.7212,0,0
-0.155,1.0631,-0.3331,-0.7212,0,30
0.46,1.3455,-0.3334,3.0766,0,0
0.1183,-0.2005,-0.0731,-0.7212,0,0
0.1867,1.3624,-0.3328,0.2283,0,0
2.0317,-0.2005,-0.3325,-0.7212,0,0
-1.5901,-0.5111,-0.3332,-0.7212,0,30
0.665,0.7092,-0.3333,-0.7212,0,0
-0.77,-0.1663,-0.3333,-0.7212,0,0
2.2368,-0.2005,0.1546,-0.7212,1,0
-0.7017,-1.2636,-0.3319,-0.7212,0,0
0.46,-0.5491,-0.333,2.1271,1,0
0.3917,0.5004,-0.3328,0.2283,0,0
-0.8384,-0.8425,-0.3318,3.0766,0,0
-0.0867,1.5219,-0.3332,1.1777,1,180
1.0067,1.8411,-0.3333,-0.7212,0,0
0.46,-0.2939,-0.3331,-0.7212,0,0
-0.155,-0.2005,2.2413,0.0285,0,0
-0.2233,-0.6256,-0.3335,0.2283,0,0
0.9384,0.1845,-0.3332,-0.7212,0,0
-0.4284,-0.2005,4.6145,2.1271,0,0
-1.5217,-0.5062,-0.3335,0.2283,1,210
-1.6584,-0.9446,-0.3333,-0.7212,0,0
-0.155,-0.1306,-0.3327,0.2283,0,30
-0.2917,-0.6552,-0.3326,2.1271,1,210
0.1183,-0.0303,-0.3332,0.2283,0,0
0.9384,3.8398,-0.3334,0.2283,0,30
-0.2233,0.1822,-0.3333,-0.7212,1,0
2.0317,0.9569,-0.3335,-0.7212,0,0
0.9384,-0.6512,-0.3335,0.2283,0,0
0.3233,-0.2005,-0.0197,-0.7212,1,300
0.5284,-0.2005,6.103,-0.7212,0,0
-1.5217,-1.0084,-0.3333,-0.7212,0,0
-0.36,-0.2005,0.6907,-0.7212,0,0
0.1183,-1.136,-0.3322,1.1777,1,390
-0.2917,-0.1069,-0.3331,0.2283,1,0
0.5967,-0.8553,-0.3335,-0.7212,1,60
0.5284,0.8342,-0.3332,-0.7212,0,0
-0.0183,0.0973,-0.3328,0.2283,0,0
0.7334,-0.2005,2.98,-0.7212,0,0
1.9634,-0.8936,-0.3326,-0.7212,0,0
-0.4967,0.1399,-0.3335,2.1271,0,0
-0.0867,-0.16,-0.3334,-0.7212,0,60
-0.4967,0.1822,-0.3332,-0.7212,0,0
-0.4967,-0.2005,0.5316,3.0766,1,120
1.6217,-0.1406,-0.3333,-0.7212,1,0
-0.77,-0.2005,1.9187,1.1777,0,180
0.46,3.121,-0.3331,0.2283,0,0
-0.2233,0.6247,-0.3328,1.1777,1,0
-0.0183,-0.9956,-0.3332,-0.7212,1,0
-0.2233,-0.2005,-0.0546,-0.7212,0,0
-0.0867,-0.2005,1.0089,0.0285,0,0
-1.0434,-0.7195,-0.3327,-0.7212,0,0
2.0317,-0.9446,-0.3332,-0.7212,0,0
-2.0001,-0.2005,-0.2932,-0.7212,1,30
1.7584,0.1399,-0.3333,-0.7212,0,0
-1.4534,-0.1153,-0.3331,1.1777,0,0
-0.2917,-0.7787,-0.3324,1.1777,0,30
-0.155,0.5226,-0.3334,0.2283,0,0
-1.1117,-0.5445,-0.3328,1.1777,1,0
1.075,-0.2005,4.7039,-0.7212,1,0
-0.2917,0.2356,-0.3331,1.1777,1,0
0.1867,-0.8553,-0.333,-0.7212,1,0
-0.155,-0.2005,-0.2584,-0.7212,0,0
-0.2917,-1.5187,1.3249,0.2283,0,0
-1.1801,0.0123,-0.3333,2.1271,1,180
-0.2917,-0.2005,3.3974,-0.7212,1,0
0.05,-0.3705,-0.3334,0.2283,0,0
1.6217,-0.8318,-0.3333,0.2283,0,150
1.28,1.6497,-0.3331,-0.7212,1,0
0.5284,2.2024,-0.3334,2.1271,1,0
-1.1801,-0.2005,0.0162,-0.7212,1,240
1.0067,-0.4526,-0.3334,-0.7212,0,0
-0.0183,-0.309,-0.3333,-0.7212,1,240
1.28,-0.3355,-0.3333,-0.7212,0,0
0.87,-0.9464,-0.3329,-0.7212,1,150
-0.2917,1.4634,-0.3334,-0.7212,1,0
0.05,-0.5491,-0.3329,1.1777,1,0
2.3051,-0.2005,-0.3314,-0.7212,0,0
-0.0867,-0.6683,-0.3321,1.1777,0,60
1.5534,-0.2005,0.3377,-0.7212,0,0
-0.2917,-0.2005,1.7804,-0.7212,0,0
-1.1117,0.1603,-0.3334,1.1777,1,90
0.3917,0.1179,-0.3334,-0.7212,1,0
2.3051,0.111,-0.3335,-0.7212,0,0
-0.36,-0.2005,2.7948,0.0285,1,0
1.4167,-0.3194,-0.3334,-0.7212,0,0
0.1183,-0.7532,-0.3328,-0.7212,0,0
-0.0867,-0.2005,-0.218,-0.7212,0,0
-1.4534,-0.2005,1.5461,-0.7212,1,30
0.46,0.7849,-0.3335,-0.7212,0,0
-0.0867,-0.1367,-0.3335,-0.7212,1,90
-1.6584,-0.2005,-0.1701,-0.7212,0,0
-1.1801,-0.5746,-0.3335,-0.7212,0,0
2.0317,1.1605,-0.3335,-0.7212,0,0
0.5967,-0.6616,-0.3331,-0.7212,0,0
0.1867,-0.8808,-0.3317,1.1777,0,0
-0.9067,1.2881,-0.3332,-0.7212,1,60
0.3233,0.49,-0.3333,-0.7212,0,0
-1.2484,-0.1306,-0.3329,1.1777,1,0
1.075,-0.2005,0.6025,1.1777,0,0
-0.77,0.0761,-0.333,2.1271,0,0
-0.9067,-0.2005,-0.181,-0.7212,1,0
-1.7951,-0.2005,-0.2257,0.0285,1,0
1.8267,0.0123,-0.3332,-0.7212,0,0
-0.4967,-0.0655,-0.3329,1.1777,0,0
0.46,1.6709,-0.3334,-0.7212,0,0
-0.77,-0.7022,-0.3334,3.0766,1,90
-1.1801,0.5992,-0.3334,-0.7212,0,0
-0.0183,-0.2429,-0.3328,-0.7212,1,0
-0.0183,-0.4215,-0.3329,0.2283,0,0
0.05,-0.0967,-0.3329,2.1271,0,210
-0.2233,1.2881,-0.3331,0.2283,0,30
-1.0434,-0.2143,-0.3334,-0.7212,1,210
0.665,-0.9073,-0.3332,-0.7212,1,240
-0.4284,-0.3263,-0.3334,2.1271,0,0
-0.565,-1.0298,-0.3329,-0.7212,1,360
-1.3167,-0.0387,-0.3328,-0.7212,0,0
-0.7017,1.3392,-0.333,2.1271,0,0
0.9384,-0.2429,-0.3335,-0.7212,0,0
-1.5901,-0.8823,-0.3332,-0.7212,1,0
-0.2917,1.2302,-0.3331,0.2283,0,0
-1.3851,-0.7277,-0.3329,-0.7212,1,90
-1.9318,-1.5187,-0.1679,-0.7212,0,0
1.0067,0.0427,-0.3332,-0.7212,0,0
0.7334,0.2542,-0.3332,0.2283,1,90
-0.4284,-0.2005,1.5755,0.0285,0,0
-0.36,-0.2005,1.9798,-0.7212,0,60
0.87,-0.9372,-0.3333,0.2283,0,0
-0.0867,-0.2005,2.3579,-0.7212,1,90
0.3917,-0.2005,4.5611,0.2283,0,0
-0.565,0.5316,-0.333,1.1777,1,0
0.87,-1.4358,-0.3334,-0.7212,0,0
-1.5217,-0.7532,-0.3334,0.2283,0,0
-0.0867,-0.2005,2.311,-0.7212,0,0
0.46,-0.2005,-0.2932,-0.7212,1,90
-0.7017,-0.2005,0.1132,1.1777,0,0
0.665,-0.2005,3.32,-0.7212,0,0
-0.2233,0.0123,-0.3329,0.2283,1,90
0.255,-1.136,-0.3319,-0.7212,0,0
-1.7267,-1.1472,-0.3335,-0.7212,0,60
0.87,-0.6933,-0.3335,-0.7212,0,0
0.7334,0.6288,-0.3334,-0.7212,0,0
-0.565,0.0123,-0.3332,2.1271,0,0
1.1434,-0.8242,-0.3327,0.2283,1,330
-0.0867,0.1616,-0.3329,0.2283,1,30
-1.4534,-0.2005,-0.3335,-0.7212,1,0
-0.36,2.2152,-0.3333,2.1271,0,0
-0.7017,1.4624,-0.3332,0.2283,1,240
1.1434,0.0761,-0.3329,-0.7212,0,0
1.4851,1.1605,-0.3333,-0.7212,1,60
-0.36,2.9212,-0.333,2.1271,0,0
2.5101,0.395,-0.3335,-0.7212,0,0
-0.6334,-0.4981,-0.333,0.2283,1,0
0.3917,-0.1663,-0.3333,0.2283,0,0
1.7584,-0.2005,-0.3325,0.0285,0,0
-1.5901,-0.2005,0.6275,1.1777,0,0
